player_name,total_runs,total_wickets,strike_rate,economy_rate,is_opener,is_finisher,is_death_bowler,is_economical,seasons_played,num_seasons,teams_played_for,num_teams,one_franchise,active_recent,early_ipl_era,played_for_csk,played_for_mi,played_for_rcb,played_for_kkr,played_for_srh,played_for_dc,played_for_dd,played_for_pbks,played_for_kxip,played_for_rr,played_for_gl,played_for_rps,played_for_ktr,played_for_pwi,played_for_dh,played_for_gt,played_for_lsg,primary_role,secondary_role,nationality,batting_hand,bowling_style,is_wicketkeeper,is_captain,is_power_hitter,is_anchor,is_spinner,is_pacer,is_all_rounder,is_clutch,won_orange_cap,won_purple_cap,won_ipl_title,is_international_star,personality_tag,legacy_team,fan_perception,iconic_moment
PP Chawla,624,192,110.83,7.96,False,True,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2021, 2023, 2024]",15,"['Kings XI Punjab', 'Kolkata Knight Riders', 'Mumbai Indians']",3,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Off-break,False,False,False,False,True,False,False,False,False,False,False,False,,,,
WA Mota,56,4,74.67,8.08,False,False,False,False,"[2007, 2009]",2,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,
Kamran Akmal,128,0,164.1,0.0,False,False,False,False,[2007],1,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Wicket-keeper | Batsman,,Overseas,Right,Right-arm Wrist-spin,True,False,False,False,False,False,False,False,False,False,False,True,,,,
Shahid Afridi,81,9,176.09,7.5,False,False,False,False,[2007],1,['Deccan Chargers'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,True,True,True,False,False,False,False,True,Aggressive,,,
DJ Bravo,1560,183,129.57,8.38,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022]",14,"['Mumbai Indians', 'Chennai Super Kings', 'Gujarat Lions']",3,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,Chennai Super Kings,,
MA Khote,24,2,109.09,10.2,False,False,False,False,[2007],1,['Mumbai Indians'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
A Nehra,41,106,66.13,7.85,False,False,False,False,"[2007, 2009, 2009, 2012, 2013, 2015, 2016]",7,"['Mumbai Indians', 'Delhi Daredevils', 'Pune Warriors', 'Chennai Super Kings', 'Sunrisers Hyderabad']",5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,,,,
GC Smith,739,0,110.63,0.0,True,False,False,False,"[2007, 2009, 2009, 2011]",4,"['Rajasthan Royals', 'Pune Warriors']",2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
Pankaj Singh,7,11,58.33,9.36,False,False,False,False,"[2007, 2009, 2009]",3,"['Rajasthan Royals', 'Royal Challengers Bangalore']",2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
RR Sarwan,73,0,97.33,0.0,False,False,False,False,[2007],1,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Batsman | All-rounder,,Overseas,Right,Right-arm Off-break,False,False,False,False,True,False,True,False,False,False,False,True,Consistent,,,
S Sreesanth,34,40,61.82,8.14,False,False,False,False,"[2007, 2009, 2009, 2011, 2013]",5,"['Kings XI Punjab', 'Kochi Tuskers Kerala', 'Rajasthan Royals']",3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,Aggressive,,,
VRV Singh,4,12,133.33,9.03,False,False,False,False,[2007],1,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
SS Tiwary,1494,0,120.1,0.0,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2015, 2016, 2017, 2020, 2021]",11,"['Mumbai Indians', 'Royal Challengers Bangalore', 'Delhi Daredevils', 'Rising Pune Supergiants']",4,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Batsman | All-rounder,,Indian,Right,Right-arm Off-break,False,False,False,False,False,False,True,False,False,False,False,False,Aggressive,Kolkata Knight Riders,,
DS Kulkarni,104,86,96.3,8.31,False,False,False,False,"[2007, 2009, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",11,"['Mumbai Indians', 'Rajasthan Royals', 'Gujarat Lions']",3,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
R Vinay Kumar,310,105,113.14,8.42,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2018]",10,"['Royal Challengers Bangalore', 'Kochi Tuskers Kerala', 'Kolkata Knight Riders', 'Mumbai Indians']",4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
AB Agarkar,179,29,116.23,8.83,False,False,False,False,"[2007, 2009, 2009, 2011, 2013]",5,"['Kolkata Knight Riders', 'Delhi Daredevils']",2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
M Kartik,113,31,104.63,7.25,False,False,False,True,"[2007, 2009, 2009, 2011, 2012, 2013]",6,"['Kolkata Knight Riders', 'Pune Warriors', 'Royal Challengers Bangalore']",3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast | Off-spin,False,False,False,False,True,True,True,False,False,False,False,False,Aggressive,,,
I Sharma,57,96,82.61,8.38,False,False,False,False,"[2007, 2009, 2009, 2011, 2017, 2019, 2023, 2024]",8,"['Kolkata Knight Riders', 'Deccan Chargers', 'Kings XI Punjab', 'Delhi Capitals']",4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,True,Aggressive,,,
AM Rahane,5184,1,125.61,5.0,True,False,False,False,"[2007, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]",18,"['Mumbai Indians', 'Rajasthan Royals', 'Rising Pune Supergiants', 'Rising Pune Supergiant', 'Delhi Capitals', 'Kolkata Knight Riders', 'Chennai Super Kings']",7,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Consistent,,,
Shoaib Malik,52,2,110.64,10.0,False,False,False,False,[2007],1,['Delhi Daredevils'],1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Off-break,False,False,False,False,True,False,True,False,False,False,False,True,Consistent,,,
MK Tiwary,1695,1,116.98,11.86,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2017, 2018]",10,"['Delhi Daredevils', 'Kolkata Knight Riders', 'Rising Pune Supergiant', 'Kings XI Punjab']",4,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Off-break,False,False,False,False,True,False,True,False,False,False,False,True,Aggressive,,,
KD Karthik,4843,0,135.28,0.0,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17,"['Delhi Daredevils', 'Kings XI Punjab', 'Mumbai Indians', 'Royal Challengers Bangalore', 'Gujarat Lions', 'Kolkata Knight Riders', 'Royal Challengers Bengaluru']",7,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,Batsman | Wicket-keeper,,Indian,Right,Right-arm Off-break,True,True,False,False,False,False,False,False,False,True,True,True,Finisher,Kolkata Knight Riders,A true leader and finisher,Leading KKR to their second IPL title in 2014
R Bhatia,342,71,120.42,7.41,False,False,False,True,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",10,"['Delhi Daredevils', 'Kolkata Knight Riders', 'Rajasthan Royals', 'Rising Pune Supergiants', 'Rising Pune Supergiant']",5,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
MF Maharoof,177,27,143.9,7.43,False,False,False,True,"[2007, 2009, 2009]",3,['Delhi Daredevils'],1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
VY Mahesh,15,21,55.56,8.83,False,False,False,False,[2007],1,['Delhi Daredevils'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,,,,
TM Srivastava,8,0,72.73,0.0,False,False,False,False,"[2007, 2009]",2,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
B Chipli,280,0,111.55,20.0,False,False,False,False,"[2007, 2011, 2012, 2013]",4,"['Royal Challengers Bangalore', 'Deccan Chargers', 'Delhi Daredevils']",3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
DW Steyn,167,97,104.38,6.94,False,False,False,True,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2020]",10,"['Royal Challengers Bangalore', 'Deccan Chargers', 'Sunrisers Hyderabad', 'Gujarat Lions']",4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,,,,
DB Das,304,0,116.48,0.0,False,False,False,False,"[2007, 2012, 2013]",3,['Kolkata Knight Riders'],1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian,Right,Right-arm Fast,False,False,False,False,False,False,False,False,False,False,False,False,,,,
MK Pandey,3951,0,121.64,0.0,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,"['Mumbai Indians', 'Royal Challengers Bangalore', 'Pune Warriors', 'Kolkata Knight Riders', 'Sunrisers Hyderabad', 'Lucknow Super Giants', 'Delhi Capitals']",7,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
HH Gibbs,886,0,109.79,0.0,False,False,False,False,"[2007, 2009, 2009, 2012]",4,"['Deccan Chargers', 'Mumbai Indians']",2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Batsman,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,True,Aggressive,,,
DNT Zoysa,11,2,122.22,9.0,False,False,False,False,[2007],1,['Deccan Chargers'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Left,Left-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,,,,
D Kalyankrishna,3,2,37.5,10.88,False,False,False,False,[2007],1,['Deccan Chargers'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,False,False,False,False,False,False,,,,
SE Marsh,2489,0,133.03,0.0,False,False,False,False,"[2007, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",9,['Kings XI Punjab'],1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Batsman | All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
SA Asnodkar,423,0,124.78,0.0,False,False,False,False,"[2007, 2009, 2009, 2011]",4,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Batsman,,Indian,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,False,Aggressive,,,
Sohail Tanvir,36,22,124.14,6.46,False,False,False,True,[2007],1,['Rajasthan Royals'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Left,Left-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,,,,
Salman Butt,193,0,119.88,0.0,True,False,False,False,[2007],1,['Kolkata Knight Riders'],1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler,,Overseas,Left,Left-arm spin,False,False,False,False,True,False,True,False,False,False,False,True,Maverick,,,
BJ Hodge,1400,17,125.22,7.77,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014]",7,"['Kolkata Knight Riders', 'Kochi Tuskers Kerala', 'Rajasthan Royals']",3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Batsman | All-rounder,,Overseas,Right,Right-arm Fast | Off-spin,False,False,False,False,False,True,True,False,False,False,False,True,Aggressive,,,
Umar Gul,39,12,205.26,8.18,False,False,False,False,[2007],1,['Kolkata Knight Riders'],1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Overseas,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,True,,,,
AB Dinda,26,69,54.17,8.2,False,False,False,False,"[2007, 2009, 2009, 2011, 2012, 2013, 2014, 2017]",8,"['Kolkata Knight Riders', 'Delhi Daredevils', 'Pune Warriors', 'Royal Challengers Bangalore', 'Rising Pune Supergiant']",5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bowler,,Indian,Right,Right-arm Fast,False,False,False,False,True,True,False,False,False,False,False,False,,,,
SP Fleming,196,0,118.79,0.0,True,False,False,False,[2007],1,['Chennai Super Kings'],1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,All-rounder,,Overseas,Right,Right-arm Fast,False,False,False,False,False,True,True,False,False,False,False,True,Maverick,,,
S Vidyut,145,1,133.03,11.0,False,False,False,False,[2007],1,['Chennai Super Kings'],1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Batsman | Bowler | All-rounder | Wicket-keeper,,Indian | Overseas,Right | Left,Right-arm Fast | Left-arm Fast | Off-spin | Leg-spin | Left-arm spin | None,False,False,False,False,False,False,False,False,False,False,False,False,One word: Aggressive | Calm | Finisher | Maverick | Consistent | Match-winner,,,
